filename,xmin,ymin,xmax,ymax,fracture_visible
1009_1050323056_11_WRI-R1_M013.png,156,437,339,508,
1009_1050323083_11_WRI-R2_M013.png,397,825,431,901,
1009_1050323083_11_WRI-R2_M013.png,174,482,300,559,
1009_1050323083_11_WRI-R2_M013.png,258,429,313,803,
1009_1074602453_12_WRI-L1_M014.png,4,341,47,420,1
1009_1074602493_12_WRI-L2_M014.png,14,407,65,519,1
1009_1074602493_12_WRI-L2_M014.png,157,535,292,601,1
1010_0852395139_01_WRI-L1_F008.png,13,11,34,40,1
1010_0852395139_01_WRI-L1_F008.png,0,55,44,118,
1010_0852395139_01_WRI-L1_F008.png,169,396,322,473,1
1010_0852395198_01_WRI-L2_F008.png,398,245,474,360,1
1010_0852395198_01_WRI-L2_F008.png,161,324,284,392,1
1010_0852395198_01_WRI-L2_F008.png,107,180,206,541,1
1010_0853052990_02_WRI-L1_F008.png,50,45,74,75,1
1010_0853052990_02_WRI-L1_F008.png,360,455,511,525,1
1010_0853053064_03_WRI-L2_F008.png,6,60,25,86,1
1010_0853053064_03_WRI-L2_F008.png,0,141,49,231,1
1010_0853053064_03_WRI-L2_F008.png,202,432,328,514,1
1011_0311002386_01_WRI-L1_F017.png,5,66,26,99,1
1011_0311002386_01_WRI-L1_F017.png,5,749,23,763,1
1011_0311002414_01_WRI-L2_F017.png,38,669,61,706,
1011_0311002414_01_WRI-L2_F017.png,0,812,34,885,
1012_0641165282_01_WRI-R2_M007.png,2,50,48,163,1
1013_0590925806_01_WRI-L2_F010.png,31,514,79,587,1
1014_0596161198_01_WRI-R1_M016.png,532,929,592,1048,1
1014_0596161229_01_WRI-R2_M016.png,383,1014,422,1129,1
1015_0525690835_01_WRI-L1_M010.png,16,76,43,112,1
1015_0525690835_01_WRI-L1_M010.png,1,786,48,825,1
1015_0525690880_01_WRI-L2_M010.png,120,138,146,179,1
1015_0525690880_01_WRI-L2_M010.png,204,981,234,1028,1
1016_0949807742_01_WRI-R1_M008.png,174,503,294,603,1
1016_0949807742_01_WRI-R1_M008.png,468,764,522,835,1
1016_0949807742_01_WRI-R1_M008.png,340,438,414,500,
1016_0949807813_01_WRI-R2_M008.png,331,767,366,838,
1016_0949807813_01_WRI-R2_M008.png,158,429,248,498,1
1016_0950382744_02_WRI-R1_M008.png,498,692,528,765,1
1016_0950382744_02_WRI-R1_M008.png,213,492,330,581,1
1016_0950382824_02_WRI-R2_M008.png,371,54,389,80,1
1016_0950382824_02_WRI-R2_M008.png,230,494,309,584,1
1016_0951593658_03_WRI-R1_M008.png,562,411,623,480,1
1016_0951593658_03_WRI-R1_M008.png,269,563,392,658,
1016_0951593710_03_WRI-R2_M008.png,470,395,524,465,
1016_0951593710_03_WRI-R2_M008.png,294,619,399,742,1
1016_0951593710_03_WRI-R2_M008.png,307,660,359,881,1
1017_0332541335_01_WRI-R1_M007.png,60,483,166,1045,1
1017_0332541335_01_WRI-R1_M007.png,377,599,403,635,1
1017_0332541375_01_WRI-R2_M007.png,365,336,403,402,
1017_0332541375_01_WRI-R2_M007.png,161,434,183,976,
1018_0514937484_01_WRI-R1_F008.png,148,457,279,516,1
1018_0514937484_01_WRI-R1_F008.png,422,488,447,521,1
1018_0514937484_01_WRI-R1_F008.png,460,585,491,701,
1018_0514937521_01_WRI-R2_F008.png,158,319,269,394,
1018_0514937521_01_WRI-R2_F008.png,303,7,366,99,
1018_0514937521_01_WRI-R2_F008.png,332,48,356,74,1
1019_0481421083_01_WRI-R1_M013.png,554,982,651,1106,1
1019_0481421102_01_WRI-R2_M013.png,414,874,506,993,1
1020_0255749316_01_WRI-R1_F010.png,388,158,438,213,
1020_0255749316_01_WRI-R1_F010.png,371,498,443,568,
1020_0255749316_01_WRI-R1_F010.png,0,9,361,1442,
1020_0255749316_01_WRI-R1_F010.png,189,512,303,603,
1020_0255749471_01_WRI-R2_F010.png,438,161,486,220,1
1020_0255749471_01_WRI-R2_F010.png,493,32,572,1004,1
1020_0255749471_01_WRI-R2_F010.png,217,620,372,746,1
1020_0255757780_02_WRI-R1_F010.png,588,308,666,427,1
1020_0255757780_02_WRI-R1_F010.png,202,585,316,649,1
1020_0255757840_02_WRI-R2_F010.png,464,2,527,116,1
1020_0255757840_02_WRI-R2_F010.png,280,551,372,640,
1021_0900486727_01_WRI-L1_F009.png,0,521,57,643,
1021_0900486727_01_WRI-L1_F009.png,172,346,307,403,
1021_0900486755_01_WRI-L2_F009.png,0,588,70,678,
1021_0900486755_01_WRI-L2_F009.png,97,377,209,435,
1022_0885971248_01_WRI-R1_F011.png,437,525,472,603,
1022_0885971304_01_WRI-R2_F011.png,355,7,389,78,
1023_0517118381_01_WRI-L1_F008.png,4,795,57,863,
1023_0517118381_01_WRI-L1_F008.png,218,425,325,505,
1023_0517118418_01_WRI-L2_F008.png,36,585,74,658,
1023_0517118418_01_WRI-L2_F008.png,180,433,270,514,
1023_0573119412_02_WRI-L2_F010.png,15,152,53,226,
1024_1257762382_01_WRI-L1_F011.png,237,534,384,621,1
1024_1257762382_01_WRI-L1_F011.png,97,501,197,570,1
1024_1257762382_01_WRI-L1_F011.png,1,909,56,983,
1024_1257762414_01_WRI-L2_F011.png,196,455,304,523,
1024_1257762414_01_WRI-L2_F011.png,184,479,304,547,1
1024_1257762414_01_WRI-L2_F011.png,47,666,103,737,1
1024_1257762414_01_WRI-L2_F011.png,289,365,373,764,1
1024_1258350983_02_WRI-L1_F011.png,245,547,345,616,1
1024_1258350983_02_WRI-L1_F011.png,119,1109,175,1179,1
1024_1258350983_02_WRI-L1_F011.png,392,560,539,647,1
1024_1258351068_03_WRI-L2_F011.png,279,400,379,468,1
1024_1258351068_03_WRI-L2_F011.png,67,81,99,123,1
1024_1258351068_03_WRI-L2_F011.png,230,407,349,485,1
1024_1259124783_04_WRI-L1_F011.png,300,612,449,726,1
1024_1259124783_04_WRI-L1_F011.png,0,929,50,1000,1
1024_1259124783_04_WRI-L1_F011.png,154,613,252,685,1
1024_1259124842_04_WRI-L2_F011.png,314,650,414,740,1
1024_1259124842_04_WRI-L2_F011.png,234,659,357,760,1
1024_1259124842_04_WRI-L2_F011.png,61,1098,120,1166,
1024_1260594364_05_WRI-L1_F011.png,250,569,394,687,1
1024_1260594364_05_WRI-L1_F011.png,118,531,211,619,1
1024_1260594364_05_WRI-L1_F011.png,4,413,49,486,
1024_1260594364_05_WRI-L1_F011.png,249,562,266,779,1
1024_1260594405_05_WRI-L2_F011.png,214,585,312,695,
1024_1260594405_05_WRI-L2_F011.png,25,317,87,394,1
1024_1260594405_05_WRI-L2_F011.png,195,607,317,709,
1024_1260594405_05_WRI-L2_F011.png,183,619,211,895,1
1025_0611219722_01_WRI-L1_M005.png,48,696,64,723,
1025_0611219722_01_WRI-L1_M005.png,277,537,379,607,1
1025_0611219722_01_WRI-L1_M005.png,138,487,213,551,
1025_0611219801_01_WRI-L2_M005.png,125,67,141,93,1
1025_0611219801_01_WRI-L2_M005.png,202,572,272,623,1
1025_0611219801_01_WRI-L2_M005.png,238,438,349,725,
1025_0611223006_02_WRI-L1_M005.png,309,584,417,646,
1025_0611223006_02_WRI-L1_M005.png,9,75,32,121,
1025_0611223006_02_WRI-L1_M005.png,173,557,249,641,
1025_0611223055_02_WRI-L2_M005.png,385,91,409,126,1
1025_0611223055_02_WRI-L2_M005.png,183,438,266,487,1
1025_0611223055_02_WRI-L2_M005.png,215,370,287,426,1
1025_0611711347_03_WRI-L1_M005.png,39,890,83,951,1
1025_0611711347_03_WRI-L1_M005.png,256,453,360,514,1
1025_0611711347_03_WRI-L1_M005.png,121,405,194,467,1
1025_0611711390_03_WRI-L2_M005.png,76,1053,103,1102,
1025_0611711390_03_WRI-L2_M005.png,182,632,249,696,1
1025_0611711390_03_WRI-L2_M005.png,9,249,26,269,
1025_0612907696_04_WRI-L1_M005.png,211,643,320,733,
1025_0612907696_04_WRI-L1_M005.png,10,414,27,439,1
1025_0612907696_04_WRI-L1_M005.png,79,587,161,647,1
1025_0612907696_04_WRI-L1_M005.png,126,582,168,837,
1025_0612907696_04_WRI-L1_M005.png,79,636,87,721,
1025_0612907696_04_WRI-L1_M005.png,303,570,335,762,
1025_0612907696_04_WRI-L1_M005.png,212,587,229,866,
1025_0612907808_04_WRI-L2_M005.png,18,385,36,413,
1025_0612907808_04_WRI-L2_M005.png,198,605,276,677,
1025_0612907808_04_WRI-L2_M005.png,18,426,33,450,
1025_0612907808_04_WRI-L2_M005.png,138,553,211,621,
1025_0612907808_04_WRI-L2_M005.png,142,584,159,748,
1025_0612907808_04_WRI-L2_M005.png,169,530,217,783,
1025_0613862656_05_WRI-L1_M005.png,247,446,353,539,1
1025_0613862656_05_WRI-L1_M005.png,435,673,456,706,1
1025_0613862656_05_WRI-L1_M005.png,102,405,184,475,1
1025_0613862656_05_WRI-L1_M005.png,237,394,268,772,1
1025_0613862656_05_WRI-L1_M005.png,338,408,360,566,1
1025_0613862656_05_WRI-L1_M005.png,165,387,193,669,1
1025_0613862711_05_WRI-L2_M005.png,336,621,355,649,1
1025_0613862711_05_WRI-L2_M005.png,204,494,282,560,1
1025_0613862711_05_WRI-L2_M005.png,124,458,192,512,1
1025_0613862711_05_WRI-L2_M005.png,163,420,226,783,1
1025_0613862711_05_WRI-L2_M005.png,173,473,193,710,
1025_0613862711_05_WRI-L2_M005.png,128,485,139,684,
1026_0403379379_01_WRI-R1_M011.png,453,935,484,976,
1026_0403379379_01_WRI-R1_M011.png,479,1026,504,1101,
1026_0403379379_01_WRI-R1_M011.png,158,524,294,591,1
1026_0403379416_01_WRI-R2_M011.png,219,555,334,612,1
1026_0403379416_01_WRI-R2_M011.png,401,1046,433,1085,1
1026_0403379416_01_WRI-R2_M011.png,438,878,455,955,1
1027_1023101913_01_WRI-L1_M012.png,232,434,415,555,1
1027_1023101913_01_WRI-L1_M012.png,4,68,29,104,
1027_1023101913_01_WRI-L1_M012.png,5,53,37,76,
1027_1023101960_01_WRI-L2_M012.png,133,323,302,452,1
1027_1023101960_01_WRI-L2_M012.png,8,67,33,99,
1027_1023101960_01_WRI-L2_M012.png,3,3,40,35,
1027_1023101960_01_WRI-L2_M012.png,240,326,348,684,
1028_0719780669_01_WRI-L1_F008.png,63,551,78,578,
1028_0719780669_01_WRI-L1_F008.png,30,595,65,666,1
1028_0719780721_01_WRI-L2_F008.png,12,566,29,591,1
1028_0731133227_02_WRI-R1_F009.png,488,435,517,512,
1028_0731133255_02_WRI-R2_F009.png,429,454,489,536,
1029_0475555972_01_WRI-R1_M001.png,369,212,411,283,
1029_0475556021_02_WRI-R2_M001.png,249,162,273,236,
1030_0175704479_01_WRI-L1_M009.png,477,630,543,752,
1030_0175704508_01_WRI-L2_M009.png,437,436,510,555,
1030_0175704508_01_WRI-L2_M009.png,167,458,290,523,
1031_0479427614_01_WRI-L1_F003.png,2,34,13,52,
1031_0479427709_01_WRI-L2_F003.png,32,413,50,443,1
1031_0479427709_01_WRI-L2_F003.png,0,724,18,746,1
1032_0157703205_01_WRI-L1_M014.png,67,818,101,877,
1032_0157703205_01_WRI-L1_M014.png,356,569,490,651,
1032_0157703205_01_WRI-L1_M014.png,76,115,94,144,
1032_0157703205_01_WRI-L1_M014.png,201,552,288,607,
1032_0157703271_01_WRI-L2_M014.png,3,1133,41,1249,
1032_0157703271_01_WRI-L2_M014.png,138,356,161,396,
1032_0157703271_01_WRI-L2_M014.png,199,618,304,706,1
1033_0704243671_01_WRI-R1_M012.png,105,860,129,890,1
1033_0704243717_01_WRI-R2_M012.png,79,927,107,963,1
1033_0793413963_02_WRI-R1_M015.png,23,979,84,1050,1
1033_0793414008_03_WRI-R2_M015.png,10,1055,60,1129,
1034_1171663764_01_WRI-L1_M015.png,281,531,522,614,
1034_1171663764_01_WRI-L1_M015.png,63,98,91,138,
1034_1171663806_01_WRI-L2_M015.png,79,439,270,557,
1034_1171663806_01_WRI-L2_M015.png,352,44,382,84,
1034_1171663806_01_WRI-L2_M015.png,260,386,383,799,
1035_0779449242_01_WRI-L1_M017.png,22,499,68,574,1
1035_0779449242_01_WRI-L1_M017.png,266,579,356,695,1
1035_0779449286_01_WRI-L2_M017.png,42,516,88,591,1
1035_0779449286_01_WRI-L2_M017.png,156,621,257,744,1
1036_0795886810_01_WRI-L1_M013.png,24,230,54,280,1
1036_0795886810_01_WRI-L1_M013.png,282,725,428,837,1
1036_0795886879_01_WRI-L2_M013.png,52,349,90,407,1
1036_0795886879_01_WRI-L2_M013.png,173,817,267,918,1
1036_0797762665_02_WRI-L1_M013.png,242,734,382,849,1
1036_0797762665_02_WRI-L1_M013.png,7,1086,50,1165,1
1036_0797762719_02_WRI-L2_M013.png,189,640,306,749,
1036_0797762719_02_WRI-L2_M013.png,260,518,371,915,
1036_0797762719_02_WRI-L2_M013.png,15,1091,57,1162,1
1037_0543497203_01_WRI-R1_M013.png,543,133,578,167,1
1037_0543497203_01_WRI-R1_M013.png,582,639,615,723,
1037_0543497234_01_WRI-R2_M013.png,445,32,487,71,1
1037_0543497234_01_WRI-R2_M013.png,463,881,501,957,1
1037_0543497234_01_WRI-R2_M013.png,258,478,406,557,1
1038_1219700384_01_WRI-L1_F004.png,387,530,470,600,1
1038_1219700384_01_WRI-L1_F004.png,113,699,130,724,1
1038_1219700384_01_WRI-L1_F004.png,253,597,327,649,1
1038_1219700511_01_WRI-L2_F004.png,63,58,86,97,1
1038_1219700511_01_WRI-L2_F004.png,112,1054,345,1098,
1038_1219700511_01_WRI-L2_F004.png,17,1056,98,1089,1
1038_1219700511_01_WRI-L2_F004.png,348,639,429,710,
1038_1219700511_01_WRI-L2_F004.png,292,624,382,694,
1039_0901699592_01_WRI-R1_M013.png,648,465,682,506,1
1039_0901699592_01_WRI-R1_M013.png,712,442,731,558,1
1039_0901699640_01_WRI-R2_M013.png,607,320,670,433,1
1040_1143347279_01_WRI-R1_F004.png,534,43,560,69,1
1040_1143347279_01_WRI-R1_F004.png,218,327,347,387,1
1040_1143347279_01_WRI-R1_F004.png,378,341,445,378,1
1040_1143347279_01_WRI-R1_F004.png,541,130,566,197,
1040_1143347336_01_WRI-R2_F004.png,406,38,426,59,
1040_1143347336_01_WRI-R2_F004.png,146,409,237,455,
1040_1144466643_02_WRI-R1_F004.png,600,59,667,138,
1040_1144466643_02_WRI-R1_F004.png,224,311,355,407,1
1040_1144466643_02_WRI-R1_F004.png,381,339,466,412,1
1040_1144466643_02_WRI-R1_F004.png,236,370,263,532,1
1040_1144466643_02_WRI-R1_F004.png,379,354,403,525,1
1040_1144466729_02_WRI-R1_F004.png,460,24,523,75,1
1040_1144466729_02_WRI-R1_F004.png,167,250,258,308,1
1040_1145769385_03_WRI-R1_F004.png,391,622,416,646,1
1040_1145769385_03_WRI-R1_F004.png,395,656,421,726,1
1040_1145769385_03_WRI-R1_F004.png,127,426,256,511,
1040_1145769385_03_WRI-R1_F004.png,286,435,365,495,
1040_1145769385_03_WRI-R1_F004.png,119,415,167,691,
1040_1145769385_03_WRI-R1_F004.png,284,433,308,665,
1040_1145769417_03_WRI-R2_F004.png,32,697,58,726,1
1040_1145769417_03_WRI-R2_F004.png,142,388,249,458,1
1040_1145769417_03_WRI-R2_F004.png,226,395,283,446,1
1040_1145769417_03_WRI-R2_F004.png,197,386,267,752,1
1040_1145769417_03_WRI-R2_F004.png,274,380,301,749,
1041_1099576698_01_WRI-R1_F009.png,501,220,552,291,
1041_1099576698_01_WRI-R1_F009.png,189,451,313,517,
1041_1099576743_01_WRI-R2_F009.png,193,473,294,532,
1041_1099576743_01_WRI-R2_F009.png,411,129,469,198,1
1042_0499439473_01_WRI-R1_F009.png,460,523,516,601,1
1042_0499439503_01_WRI-R2_F009.png,384,317,437,398,1
1042_0547077352_02_WRI-L1_F010.png,0,973,36,1049,1
1042_0547077352_02_WRI-L1_F010.png,201,408,375,480,1
1042_0547077400_02_WRI-L2_F010.png,2,983,43,1056,1
1042_0547077400_02_WRI-L2_F010.png,96,460,227,523,1
1043_0380971660_01_WRI-L1_M001.png,344,87,352,107,1
1043_0380971660_01_WRI-L1_M001.png,199,267,298,316,1
1043_0380971660_01_WRI-L1_M001.png,115,244,175,279,1
1043_0380971710_01_WRI-L2_M001.png,302,289,317,310,1
1043_0380971710_01_WRI-L2_M001.png,177,228,254,281,
1043_0381634687_02_WRI-L1_M001.png,1,36,11,57,
1043_0381634687_02_WRI-L1_M001.png,271,319,366,372,1
1043_0381634738_02_WRI-L2_M001.png,5,43,14,63,1
1043_0381634738_02_WRI-L2_M001.png,212,303,294,374,1
1043_0382835763_03_WRI-L1_M001.png,395,170,410,196,1
1043_0382835763_03_WRI-L1_M001.png,230,274,331,351,1
1043_0382835763_03_WRI-L1_M001.png,140,316,195,367,1
1043_0382835763_03_WRI-L1_M001.png,189,303,230,466,1
1043_0382835763_03_WRI-L1_M001.png,315,263,330,403,1
1043_0382835763_03_WRI-L1_M001.png,222,297,289,500,1
1043_0382835810_03_WRI-L2_M001.png,351,10,372,33,1
1043_0382835810_03_WRI-L2_M001.png,227,304,318,386,1
1043_0382835810_03_WRI-L2_M001.png,155,343,215,390,1
1043_0382835810_03_WRI-L2_M001.png,207,318,276,592,
1043_0382835810_03_WRI-L2_M001.png,206,328,234,498,
1044_0958880145_01_WRI-R1_F011.png,552,470,605,546,
1044_0958880145_01_WRI-R1_F011.png,187,556,352,608,
1044_0958880145_01_WRI-R1_F011.png,407,502,469,568,
1044_0958880180_01_WRI-R2_F011.png,196,464,304,518,
1044_0958880180_01_WRI-R2_F011.png,335,518,365,558,1
1044_1001752789_02_WRI-R1_F013.png,518,400,552,465,1
1044_1001752850_02_WRI-R2_F013.png,170,379,289,435,1
1044_1001752850_02_WRI-R2_F013.png,341,188,372,257,1
1044_1001752850_02_WRI-R2_F013.png,335,59,358,91,1
1044_1003458447_03_WRI-R1_F013.png,523,345,582,418,1
1044_1003458508_03_WRI-R2_F013.png,395,255,454,323,
1044_1003458508_03_WRI-R2_F013.png,193,431,331,484,
1044_1003458508_03_WRI-R2_F013.png,315,446,325,598,
1045_0517109544_01_WRI-L1_M009.png,253,479,360,555,
1045_0517109544_01_WRI-L1_M009.png,46,57,63,89,1
1045_0517109544_01_WRI-L1_M009.png,0,98,20,129,1
1045_0517109619_01_WRI-L2_M009.png,16,43,83,155,1
1045_0517109619_01_WRI-L2_M009.png,218,557,305,627,1
1046_0941758358_01_WRI-R1_M013.png,567,603,632,719,1
1046_0941758413_01_WRI-R2_M013.png,422,221,484,322,1
1046_0941758413_01_WRI-R2_M013.png,199,654,380,705,1
1047_0643777487_01_WRI-R1_M013.png,3,843,84,963,1
1047_0643777543_01_WRI-R2_M013.png,378,946,461,1061,
1047_0643777543_01_WRI-R2_M013.png,217,468,394,562,
1048_1174295471_01_WRI-L1_F010.png,70,131,120,201,1
1048_1174295471_01_WRI-L1_F010.png,350,564,425,650,1
1048_1174295521_01_WRI-L2_F010.png,8,380,55,454,
1048_1174295521_01_WRI-L2_F010.png,198,559,281,626,1
1048_1174897423_02_WRI-L1_F010.png,14,92,74,160,1
1048_1174897423_02_WRI-L1_F010.png,286,612,370,713,1
1048_1174897490_02_WRI-L2_F010.png,84,184,135,251,1
1048_1176021842_03_WRI-L1_F010.png,0,467,54,535,1
1048_1176021842_03_WRI-L1_F010.png,236,311,323,438,1
1048_1176021842_03_WRI-L1_F010.png,303,335,315,597,1
1048_1176021875_03_WRI-L2_F010.png,23,430,78,503,1
1048_1176021875_03_WRI-L2_F010.png,160,503,250,638,1
1049_1225693952_01_WRI-L1_M017.png,140,368,196,424,1
1049_1225693952_01_WRI-L1_M017.png,290,458,486,517,1
1049_1225693952_01_WRI-L1_M017.png,5,255,58,331,1
1049_1225694018_02_WRI-L2_M017.png,204,458,360,525,1
1049_1225694018_02_WRI-L2_M017.png,34,765,92,828,
1049_1225694018_02_WRI-L2_M017.png,121,173,219,481,
1049_1226374646_03_WRI-L1_M017.png,251,507,324,578,
1049_1226374646_03_WRI-L1_M017.png,422,595,626,657,1
1049_1226374646_03_WRI-L1_M017.png,82,429,145,502,
1049_1226374664_03_WRI-L2_M017.png,258,596,409,646,
1049_1226374664_03_WRI-L2_M017.png,21,504,75,577,1
1049_1227500467_04_WRI-L1_M018.png,163,364,229,425,1
1049_1227500467_04_WRI-L1_M018.png,340,414,545,466,1
1049_1227500467_04_WRI-L1_M018.png,48,587,114,706,1
1049_1227500516_04_WRI-L2_M018.png,219,469,376,533,
1049_1227500516_04_WRI-L2_M018.png,0,53,23,84,
1049_1227500516_04_WRI-L2_M018.png,345,447,380,619,1
1049_1228708991_05_WRI-L1_M018.png,299,582,512,694,1
1049_1228708991_05_WRI-L1_M018.png,161,534,220,599,
1049_1228708991_05_WRI-L1_M018.png,9,1021,60,1095,
1049_1228709045_06_WRI-L2_M018.png,176,598,348,706,1
1049_1228709045_06_WRI-L2_M018.png,430,34,455,71,1
1049_1229917151_07_WRI-L2_M018.png,179,561,333,617,1
1049_1229917151_07_WRI-L2_M018.png,70,449,96,485,1
1049_1229917151_07_WRI-L2_M018.png,174,553,205,947,
1049_1229917247_07_WRI-L1_M018.png,144,302,213,366,
1049_1229917247_07_WRI-L1_M018.png,297,371,517,483,
1049_1229917247_07_WRI-L1_M018.png,46,246,100,320,
1049_1229917247_07_WRI-L1_M018.png,455,434,502,606,
1050_0551961537_01_WRI-L1_F017.png,352,482,371,510,1
1050_0551961537_01_WRI-L1_F017.png,89,278,147,341,
1050_0551961577_01_WRI-L2_F017.png,391,58,410,82,
1050_0551961577_01_WRI-L2_F017.png,0,657,33,686,1
1050_0551961577_01_WRI-L2_F017.png,105,291,266,424,1
1051_0321027974_01_WRI-L1_F011.png,10,659,67,729,1
1051_0321028014_02_WRI-L2_F011.png,11,97,70,167,
1051_0321028014_02_WRI-L2_F011.png,187,637,224,780,
1052_1006075165_01_WRI-L1_F007.png,4,308,41,361,
1052_1006075165_01_WRI-L1_F007.png,4,55,21,79,
1052_1006075197_01_WRI-L2_F007.png,30,264,82,332,
1053_1022263466_01_WRI-L1_M012.png,407,1030,432,1072,
1053_1022263466_01_WRI-L1_M012.png,266,563,426,620,
1053_1022263502_01_WRI-L2_M012.png,75,542,201,617,
1053_1022263502_01_WRI-L2_M012.png,237,924,261,965,
1053_1044197507_02_WRI-R1_M013.png,436,364,457,387,1
1053_1044197507_02_WRI-R1_M013.png,471,525,496,595,1
1053_1044197532_02_WRI-R2_M013.png,387,582,413,653,1
1053_1044197532_02_WRI-R2_M013.png,340,293,366,326,1
1054_0306685334_01_WRI-R1_M010.png,572,313,636,426,1
1054_0306685381_01_WRI-R2_M010.png,401,321,488,437,1
1054_0488619809_02_WRI-L1_M016.png,10,843,57,918,1
1054_0488619845_02_WRI-L2_M016.png,25,364,70,434,1
1054_0488619895_02_WRI-L2_M016.png,129,190,175,261,1
1054_0488619895_02_WRI-L2_M016.png,189,95,267,123,1
1054_0488619895_02_WRI-L2_M016.png,284,88,523,123,1
1055_1050482047_01_WRI-L1_F006.png,6,556,29,596,1
1055_1050482082_01_WRI-L2_F006.png,29,355,61,425,1
1056_1102643302_01_WRI-R1_M011.png,510,550,573,663,1
1056_1102643302_01_WRI-R1_M011.png,521,473,548,507,1
1056_1102643386_01_WRI-R2_M011.png,329,331,378,441,1
1056_1102643386_01_WRI-R2_M011.png,331,229,361,267,1
1057_0729162534_01_WRI-R1_F014.png,559,1092,645,1211,1
1057_0729162567_01_WRI-R2_F014.png,388,1016,478,1143,1
1058_0474477595_01_WRI-L1_F001.png,103,341,177,392,1
1058_0474477595_01_WRI-L1_F001.png,18,128,31,147,1
1058_0474477595_01_WRI-L1_F001.png,148,281,177,416,1
1058_0474477595_01_WRI-L1_F001.png,99,295,126,471,
1058_0474477619_01_WRI-L2_F001.png,160,306,224,357,
1058_0474477619_01_WRI-L2_F001.png,65,119,78,137,1
1058_0474477619_01_WRI-L2_F001.png,158,268,181,437,1
1059_1194450047_01_WRI-R1_M006.png,405,301,444,375,1
1059_1194450047_01_WRI-R1_M006.png,105,287,239,339,1
1059_1194450089_01_WRI-R2_M006.png,341,48,379,121,1
1059_1194450089_01_WRI-R2_M006.png,159,247,257,333,1
1059_1194450089_01_WRI-R2_M006.png,92,191,215,516,1
1060_0963645251_01_WRI-L1_F010.png,206,193,232,237,1
1060_0963645251_01_WRI-L1_F010.png,11,1025,52,1142,1
1060_0963645333_01_WRI-L2_F010.png,110,181,132,218,1
1061_0546837386_01_WRI-R1_F009.png,54,891,114,971,1
1061_0546837386_01_WRI-R1_F009.png,213,634,343,703,1
1061_0546837466_01_WRI-R2_F009.png,39,896,66,931,1
1061_0546837466_01_WRI-R2_F009.png,342,625,476,695,1
1061_0546837466_01_WRI-R2_F009.png,5,924,30,988,1
1061_0547522340_02_WRI-R1_F009.png,199,578,319,652,1
1061_0547522340_02_WRI-R1_F009.png,535,765,561,799,1
1061_0547522476_02_WRI-R2_F009.png,86,21,106,56,1
1061_0547522476_02_WRI-R2_F009.png,213,507,337,585,
1061_0548215363_03_WRI-R1_F009.png,143,514,270,599,
1061_0548215363_03_WRI-R1_F009.png,474,253,501,287,1
1061_0548215363_03_WRI-R1_F009.png,242,512,287,856,1
1061_0548215363_03_WRI-R1_F009.png,315,462,430,512,1
1061_0548215464_03_WRI-R2_F009.png,374,388,397,416,1
1061_0548215464_03_WRI-R2_F009.png,156,475,287,557,1
1062_0177326117_01_WRI-R1_F013.png,104,428,262,494,1
1062_0177326117_01_WRI-R1_F013.png,292,477,380,534,
1062_0177326117_01_WRI-R1_F013.png,462,9,555,102,
1062_0177326174_01_WRI-R2_F013.png,452,69,551,197,
1062_0177326174_01_WRI-R2_F013.png,245,619,402,705,
1063_1004493518_01_WRI-R1_F013.png,94,435,119,465,1
1063_1004493537_01_WRI-R2_F013.png,80,470,108,504,1
1064_0466982944_01_WRI-R2_F016.png,4,52,30,84,1
1064_0466982944_01_WRI-R2_F016.png,114,372,276,446,1
1064_0466982944_01_WRI-R2_F016.png,271,709,331,786,1
1064_0466982944_01_WRI-R2_F016.png,88,361,172,721,1
1065_0751904572_01_WRI-R1_F015.png,501,241,517,260,1
1065_0751904643_01_WRI-R2_F015.png,433,141,458,215,1
1065_0751904643_01_WRI-R2_F015.png,387,114,408,138,
1066_0977291609_01_WRI-L1_F011.png,426,73,453,106,1
1066_0977291631_01_WRI-L2_F011.png,351,56,369,82,
1067_0539129935_01_WRI-L1_F004.png,0,337,51,453,1
1067_0539129935_01_WRI-L1_F004.png,176,227,232,268,1
1067_0539129935_01_WRI-L1_F004.png,255,232,367,282,1
1067_0539129958_01_WRI-L2_F004.png,7,367,59,485,1
1067_0539129958_01_WRI-L2_F004.png,199,274,268,327,1
1068_1251448581_01_WRI-L1_F010.png,80,82,96,112,
1068_1251448581_01_WRI-L1_F010.png,267,318,411,376,1
1068_1251448581_01_WRI-L1_F010.png,40,153,73,173,1
1068_1251448619_01_WRI-L2_F010.png,45,85,60,106,
1068_1251448619_01_WRI-L2_F010.png,22,305,49,326,1
1068_1251448619_01_WRI-L2_F010.png,94,313,228,388,1
1068_1252212120_02_WRI-L1_F010.png,0,160,43,228,1
1068_1252212120_02_WRI-L1_F010.png,244,330,396,390,1
1068_1252212154_02_WRI-L2_F010.png,8,54,56,123,
1068_1252212154_02_WRI-L2_F010.png,154,331,294,407,
1068_1252212154_02_WRI-L2_F010.png,168,358,194,462,
1068_1253423470_03_WRI-L1_F010.png,174,300,325,383,1
1068_1253423470_03_WRI-L1_F010.png,2,532,27,566,1
1068_1253423470_03_WRI-L1_F010.png,78,267,116,306,
1068_1253423470_03_WRI-L1_F010.png,178,347,208,563,
1068_1253423501_03_WRI-L2_F010.png,18,102,75,170,1
1068_1253423501_03_WRI-L2_F010.png,139,332,262,407,1
